V1 shortname gene ID
AAK1,chr2,-,69757139,69766553,69757139,69759294,69769654,69769797 AAK1 A3SS 6 AAK1 rMATS_1
TNFSF13B,chr13,+,108955600,108955713,108922011,108939207,108955801,108955952 TNFSF13B SE 4 TNFSF13B rMATS_15173
TNIP1,chr5,-,150411847,150411955,150411847,150411944,150413168,150413360 TNIP1 A3SS 19 TNIP1 rMATS_15174
TNIP1,chr5,-,150411847,150411961,150408479,150410308,150414562,150414628 TNIP1 SE 19a TNIP1 rMATS_15175
TNIP1,chr5,-,150411847,150412647,150409503,150410308,150414562,150414628 TNIP1 SE 19 TNIP1 rMATS_15176
TNIP1,chr5,-,150413168,150413360,150409503,150410308,150414562,150414628 TNIP1 SE 18 TNIP1 rMATS_15177
TNIP1,chr5,-,150413168,150413360,150409503,150411961,150414562,150414628 TNIP1 SE 18_v1 TNIP1 rMATS_15178
TNIP1,chr5,-,150444520,150444688,150443173,150443308,150459884,150459920 TNIP1 SE 4b TNIP1 rMATS_15179
TNIP1,chr5,-,150444520,150444688,150443173,150443308,150460440,150460649 TNIP1 SE 4c_v1 TNIP1 rMATS_15180
TNIP1,chr5,-,150444520,150444688,150443173,150443308,150466645,150470755 TNIP1 SE 4d_v2 TNIP1 rMATS_15181
TNIP1,chr5,-,150444520,150444692,150439878,150443308,150459884,150459920 TNIP1 SE 4e TNIP1 rMATS_15182
TNIP1,chr5,-,150444520,150444692,150439878,150443308,150460440,150460446 TNIP1 SE 4f_v1 TNIP1 rMATS_15183
TNIP1,chr5,-,150444520,150444692,150439878,150443308,150466645,150466747 TNIP1 SE 4g_v2 TNIP1 rMATS_15184
TNIP1,chr5,-,150444520,150453554,150443173,150443308,150460440,150460530 TNIP1 SE 4a TNIP1 rMATS_15185
TNIP1,chr5,-,150444520,150459920,150441687,150443308,150460440,150460530 TNIP1 SE 4 TNIP1 rMATS_15186
TNIP1,chr5,-,150444520,150459920,150444520,150444692,150459709,150459920 TNIP1 RI 4-U TNIP1 rMATS_15187
TNK2,chr3,-,195608921,195609199,195605919,195606046,195610027,195610180 TNK2 SE 11 TNK2 rMATS_15188
TNKS,chr8,+,9620656,9620754,9620694,9620754,9619025,9619146 TNKS A3SS 25 TNKS rMATS_15189
TNKS2,chr10,+,93571126,93571155,93558474,93558646,93572739,93572964 TNKS2 SE U1 TNKS2 rMATS_15190
TNKS2,chr10,+,93576874,93576986,93576890,93576986,93572739,93572964 TNKS2 A3SS U2 TNKS2 rMATS_15191
TNKS2,chr10,+,93589790,93589851,93588041,93588163,93590679,93590771 TNKS2 SE U3 TNKS2 rMATS_15192
TNKS2,chr10,+,93594386,93596755,93594386,93596641,93600317,93600463 TNKS2 A5SS 13 TNKS2 rMATS_15193
TNKS2,chr10,+,93601928,93605697,93601928,93602148,93604693,93605697 TNKS2 RI 16-18 TNKS2 rMATS_15194
TNKS2,chr10,+,93610447,93611093,93609268,93609351,93614785,93614883 TNKS2 SE 21 TNKS2 rMATS_15195
TNKS2,chr10,+,93610447,93611093,93610972,93611093,93609268,93609351 TNKS2 A3SS U4 TNKS2 rMATS_15196
TNPO1,chr5,+,72116397,72144078,72112453,72112579,72144211,72144325 TNPO1 SE 2 TNPO1 rMATS_15197
TNPO1,chr5,+,72121561,72144078,72112417,72112579,72144211,72144325 TNPO1 SE 2a TNPO1 rMATS_15198
TNPO1,chr5,+,72121568,72144078,72112474,72112579,72144211,72144325 TNPO1 SE 2b TNPO1 rMATS_15199
TNPO1,chr5,+,72133602,72144078,72112417,72112579,72144211,72144325 TNPO1 SE 2c TNPO1 rMATS_15200
TNPO1,chr5,+,72161422,72168547,72161422,72161556,72168465,72168547 TNPO1 RI 7-8 TNPO1 rMATS_15201
TNPO1,chr5,+,72161422,72171564,72161422,72168547,72171441,72171564 TNPO1 RI 7-9 TNPO1 rMATS_15202
TNPO1,chr5,+,72181693,72181728,72178890,72179059,72182896,72183187 TNPO1 SE U1 TNPO1 rMATS_15203
TNPO1,chr5,+,72183887,72184130,72181693,72183049,72185612,72186278 TNPO1 SE 14 TNPO1 rMATS_15204
TNPO1,chr5,+,72183904,72184130,72173054,72183049,72185612,72185784 TNPO1 SE 14a TNPO1 rMATS_15205
TNPO1,chr5,+,72185612,72189362,72185612,72185784,72189203,72189362 TNPO1 RI 15-18 TNPO1 rMATS_15206
TNPO1,chr5,+,72187636,72187723,72178890,72185784,72188965,72189073 TNPO1 SE 16 TNPO1 rMATS_15207
TNPO1,chr5,+,72187636,72187723,72178890,72185784,72189203,72189362 TNPO1 SE 16_v1 TNPO1 rMATS_15208
TNPO1,chr5,+,72187636,72189073,72187636,72187723,72188965,72189073 TNPO1 RI 16-17 TNPO1 rMATS_15209
TNPO1,chr5,+,72187636,72189362,72187636,72187723,72189203,72189362 TNPO1 RI 16-18 TNPO1 rMATS_15210
TNPO1,chr5,+,72188258,72189073,72185612,72185784,72189203,72189362 TNPO1 SE 17 TNPO1 rMATS_15211
TNPO1,chr5,+,72188965,72189073,72183904,72185784,72189203,72189362 TNPO1 SE 17a TNPO1 rMATS_15212
TNPO1,chr5,+,72192284,72192383,72187636,72189530,72195832,72195908 TNPO1 SE 20 TNPO1 rMATS_15213
TNPO1,chr5,+,72192284,72192383,72187636,72189530,72196800,72196900 TNPO1 SE 20_v1 TNPO1 rMATS_15214
TNPO1,chr5,+,72192882,72192978,72189442,72189530,72195832,72195908 TNPO1 SE 21 TNPO1 rMATS_15215
TNPO1,chr5,+,72195832,72195908,72187636,72192978,72196800,72196900 TNPO1 SE 22a TNPO1 rMATS_15216
TNPO1,chr5,+,72195832,72195908,72189442,72189530,72196800,72196900 TNPO1 SE 22_v1 TNPO1 rMATS_15217
TNPO1,chr5,+,72195832,72196051,72192882,72192978,72196800,72197252 TNPO1 SE 22 TNPO1 rMATS_15218
TNPO3,chr7,-,128595536,128595673,128594233,128595439,128597277,128597369 TNPO3 SE U1 TNPO3 rMATS_15219
TNPO3,chr7,-,128597277,128597369,128587373,128595439,128607333,128607446 TNPO3 SE 23 TNPO3 rMATS_15220
TNPO3,chr7,-,128621479,128622378,128620024,128620085,128624221,128624313 TNPO3 SE 15 TNPO3 rMATS_15221
TNPO3,chr7,-,128630014,128634025,128630014,128633968,128637442,128637589 TNPO3 A3SS 10 TNPO3 rMATS_15222
TNPO3,chr7,-,128633860,128633968,128630014,128632144,128637442,128637589 TNPO3 SE 10b TNPO3 rMATS_15223
TNPO3,chr7,-,128633860,128634025,128630014,128632144,128637442,128637589 TNPO3 SE 10a TNPO3 rMATS_15224
TNPO3,chr7,-,128633908,128633968,128632052,128632144,128637442,128637589 TNPO3 SE 10 TNPO3 rMATS_15225
TNPO3,chr7,-,128641112,128645230,128641112,128645213,128655032,128655189 TNPO3 A3SS 6 TNPO3 rMATS_15226
TNPO3,chr7,-,128644193,128645213,128641112,128641288,128655032,128655189 TNPO3 SE 6 TNPO3 rMATS_15227
TNRC18,chr7,-,5409971,5410995,5402280,5402456,5413685,5413800 TNRC18 SE 14 TNRC18 rMATS_15228
TNRC6A,chr16,+,24741573,24741621,24740467,24741167,24762046,24762134 TNRC6A SE 3 TNRC6A rMATS_15229
TNRC6A,chr16,+,24741573,24769681,24741573,24741621,24769659,24769681 TNRC6A RI 3-5 TNRC6A rMATS_15230
TNRC6A,chr16,+,24741573,24788679,24741573,24769681,24788253,24788679 TNRC6A RI 3-6 TNRC6A rMATS_15231
TNRC6A,chr16,+,24750197,24762134,24762046,24762134,24741573,24741621 TNRC6A A3SS U1 TNRC6A rMATS_15232
TNRC6A,chr16,+,24762046,24762134,24741382,24741621,24788253,24788276 TNRC6A SE 4 TNRC6A rMATS_15233
TNRC6A,chr16,+,24774145,24774372,24769659,24769681,24788253,24792358 TNRC6A SE U2 TNRC6A rMATS_15234
TNRC6A,chr16,+,24774145,24774910,24741439,24769681,24788253,24788363 TNRC6A SE U3 TNRC6A rMATS_15235
TNRC6A,chr16,+,24774145,24775102,24769659,24769681,24788253,24788679 TNRC6A SE U4 TNRC6A rMATS_15236
TNRC6A,chr16,+,24774145,24776032,24769659,24769681,24788253,24788679 TNRC6A SE U5 TNRC6A rMATS_15237
TNRC6A,chr16,+,24774145,24788679,24769659,24769681,24800552,24803138 TNRC6A SE 6 TNRC6A rMATS_15238
TNRC6A,chr16,+,24816925,24817054,24816025,24816472,24817526,24817604 TNRC6A SE 17b TNRC6A rMATS_15239
TNRC6A,chr16,+,24816932,24817054,24816334,24816472,24817526,24817604 TNRC6A SE 17a TNRC6A rMATS_15240
TNRC6A,chr16,+,24816994,24817054,24816334,24816472,24817526,24817604 TNRC6A SE 17 TNRC6A rMATS_15241
TNRC6B,chr22,+,40572148,40574144,40551954,40552186,40642018,40642106 TNRC6B SE 5 TNRC6B rMATS_15242
TNRC6B,chr22,+,40677122,40677293,40675998,40676147,40681648,40681774 TNRC6B SE 15 TNRC6B rMATS_15243
TNRC6B,chr22,+,40696913,40697009,40696458,40696590,40697153,40697337 TNRC6B SE 18 TNRC6B rMATS_15244
TNXB.ATF6B,chr6,-,32084813,32084907,32084813,32084881,32085099,32085181 CREBL1 A3SS 15 CREBL1 rMATS_15245
TNXB.ATF6B,chr6,-,32084813,32085181,32084813,32084881,32085099,32085181 CREBL1 RI 15-14 CREBL1 rMATS_15246
TOE1,chr1,+,45808055,45808315,45805341,45807779,45808514,45808674 TOE1 SE 6 TOE1 rMATS_15247
TOM1,chr22,+,35717734,35717840,35713869,35713954,35717951,35718012 TOM1 SE 4 TOM1 rMATS_15248
TOM1,chr22,+,35717951,35718012,35709247,35713954,35719020,35719170 TOM1 SE 5 TOM1 rMATS_15249
TOMM70A,chr3,-,100087881,100088022,100087881,100087979,100091449,100091566 TOMM70A A3SS 10 TOMM70A rMATS_15250
TOP1,chr20,+,39658070,39659912,39658070,39658095,39690033,39690130 TOP1 A5SS 2 TOP1 rMATS_15251
TOP1,chr20,+,39658070,39690130,39658070,39658095,39690033,39690130 TOP1 RI 2-3b TOP1 rMATS_15252
TOP1,chr20,+,39658070,39690130,39658070,39659912,39690033,39690130 TOP1 RI 2-3a TOP1 rMATS_15253
TOP1,chr20,+,39658070,39690130,39658070,39661377,39690033,39690130 TOP1 RI 2-3 TOP1 rMATS_15254
TOP1,chr20,+,39658070,39708820,39658070,39706277,39708724,39708820 TOP1 RI 2-6 TOP1 rMATS_15255
TOP1,chr20,+,39658070,39709880,39658070,39708820,39709804,39709880 TOP1 RI 2-7 TOP1 rMATS_15256
TOP1,chr20,+,39658070,39713208,39658070,39709880,39713101,39713208 TOP1 RI 2-8 TOP1 rMATS_15257
TOP1,chr20,+,39670253,39690130,39690033,39690130,39658070,39658095 TOP1 A3SS U1 TOP1 rMATS_15258
TOP1,chr20,+,39704810,39725981,39704810,39721227,39725859,39725981 TOP1 RI 4-10 TOP1 rMATS_15259
TOP1,chr20,+,39709804,39720339,39709804,39713208,39720912,39721227 TOP1 A5SS 8 TOP1 rMATS_15260
TOP1,chr20,+,39709804,39721019,39709804,39713208,39720912,39721019 TOP1 RI 7-U TOP1 rMATS_15261
TOP1,chr20,+,39713101,39714322,39713101,39713208,39720912,39721019 TOP1 A5SS 8b TOP1 rMATS_15262
TOP1,chr20,+,39713101,39720490,39713101,39713208,39720912,39726977 TOP1 A5SS 8a TOP1 rMATS_15263
TOP1,chr20,+,39721111,39725653,39721111,39721227,39722118,39725653 TOP1 RI 9-U TOP1 rMATS_15264
TOP1,chr20,+,39721111,39725981,39721111,39721227,39722139,39725981 TOP1 RI 9-10 TOP1 rMATS_15265
TOP1,chr20,+,39721111,39726977,39721111,39721227,39722230,39726977 TOP1 RI 9-11 TOP1 rMATS_15266
TOP1,chr20,+,39722118,39725653,39720289,39721227,39725859,39725981 TOP1 SE U2 TOP1 rMATS_15267
TOP1,chr20,+,39723207,39725653,39721111,39721227,39725859,39725981 TOP1 SE U3 TOP1 rMATS_15268
TOP1,chr20,+,39725465,39725653,39720475,39721227,39725859,39725981 TOP1 SE U4 TOP1 rMATS_15269
TOP1,chr20,+,39726854,39729993,39726854,39728883,39729848,39729993 TOP1 RI 11-13 TOP1 rMATS_15270
TOP1,chr20,+,39728695,39729993,39728695,39728883,39729877,39729993 TOP1 RI 12-13 TOP1 rMATS_15271
TOP1,chr20,+,39742609,39744079,39742609,39742795,39744010,39744079 TOP1 RI 15-16 TOP1 rMATS_15272
TOP1MT,chr8,-,144396390,144396902,144392237,144392387,144397896,144397991 TOP1MT SE U1 TOP1MT rMATS_15273
TOP2B,chr3,-,25646250,25646361,25640925,25642716,25647533,25647613 TOP2B SE 35 TOP2B rMATS_15274
TOP2B,chr3,-,25659660,25660000,25656921,25657077,25660144,25660340 TOP2B SE 26 TOP2B rMATS_15275
TOP2B,chr3,-,25666172,25668355,25666172,25668108,25668262,25668355 TOP2B RI 20-18a TOP2B rMATS_15276
TOP2B,chr3,-,25666172,25668355,25666172,25668165,25668262,25668355 TOP2B RI 20-18 TOP2B rMATS_15277
TOP2B,chr3,-,25670337,25670636,25670337,25670408,25670525,25670636 TOP2B RI 16-15 TOP2B rMATS_15278
TOP2B,chr3,-,25671519,25675505,25671519,25674285,25675331,25675505 TOP2B RI 14-9 TOP2B rMATS_15279
TOP2B,chr3,-,25671802,25672430,25671802,25671960,25672291,25672430 TOP2B RI 13-12 TOP2B rMATS_15280
TOP2B,chr3,-,25671802,25674074,25671802,25674011,25674183,25674285 TOP2B A3SS 11 TOP2B rMATS_15281
TOP2B,chr3,-,25673936,25674011,25671802,25672430,25674183,25674285 TOP2B SE 11 TOP2B rMATS_15282
TOP2B,chr3,-,25673936,25674074,25671519,25672430,25674183,25674285 TOP2B SE 11a TOP2B rMATS_15283
TOP2B,chr3,-,25678705,25679801,25678705,25678803,25679740,25679801 TOP2B RI 7-6 TOP2B rMATS_15284
TOP3A,chr17,-,18208425,18210280,18208425,18208534,18210204,18210280 TOP3A RI 5-4 TOP3A rMATS_15285
TOPBP1,chr3,-,133337056,133337273,133336003,133336170,133338998,133339191 TOPBP1 SE 21 TOPBP1 rMATS_15286
TOPBP1,chr3,-,133337056,133337277,133336003,133336170,133338998,133339191 TOPBP1 SE 21a TOPBP1 rMATS_15287
TOPBP1,chr3,-,133337056,133337277,133336003,133336170,133341934,133342037 TOPBP1 SE 21_v1 TOPBP1 rMATS_15288
TOPBP1,chr3,-,133338998,133339191,133335657,133336170,133341934,133342033 TOPBP1 SE 20 TOPBP1 rMATS_15289
TOPBP1,chr3,-,133368623,133372368,133368623,133371391,133372188,133372368 TOPBP1 RI 9-7 TOPBP1 rMATS_15290
TOPBP1,chr3,-,133371306,133371473,133371306,133371391,133372188,133372368 TOPBP1 A3SS 8 TOPBP1 rMATS_15291
TOPBP1,chr3,-,133373187,133373273,133371306,133372368,133374133,133374330 TOPBP1 SE U1 TOPBP1 rMATS_15292
TOPBP1,chr3,-,133373187,133373298,133370326,133372368,133374133,133374330 TOPBP1 SE U2 TOPBP1 rMATS_15293
TOR1AIP1,chr1,+,179851176,179853904,179851176,179852895,179853826,179853904 TOR1AIP1 RI 1-2 TOR1AIP1 rMATS_15294
TOR1AIP1,chr1,+,179877739,179883189,179877739,179877808,179883132,179883189 TOR1AIP1 RI 8-9 TOR1AIP1 rMATS_15295
TOR1AIP1,chr1,+,179881986,179883189,179883132,179883189,179877739,179877808 TOR1AIP1 A3SS U1 TOR1AIP1 rMATS_15296
TOR1AIP1,chr1,+,179882720,179882765,179877739,179877808,179883132,179883189 TOR1AIP1 SE U2 TOR1AIP1 rMATS_15297
TOR1AIP2,chr1,-,179832283,179835004,179832283,179834989,179846373,179846508 TOR1AIP2 A3SS 5 TOR1AIP2 rMATS_15298
TOR1AIP2,chr1,-,179837942,179838419,179829655,179834989,179846373,179846508 TOR1AIP2 SE 4 TOR1AIP2 rMATS_15299
TOR1AIP2,chr1,-,179837942,179845312,179832385,179834989,179846373,179846508 TOR1AIP2 SE 3,4a TOR1AIP2 rMATS_15300
TOR1AIP2,chr1,-,179837942,179845332,179834570,179834989,179846373,179846941 TOR1AIP2 SE 3,4 TOR1AIP2 rMATS_15301
TOR1AIP2,chr1,-,179846373,179846508,179828164,179834989,179846827,179846928 TOR1AIP2 SE 2 TOR1AIP2 rMATS_15302
TOR1AIP2,chr1,-,179846373,179846508,179832283,179835004,179846827,179846928 TOR1AIP2 SE 2_v1 TOR1AIP2 rMATS_15303
TOX4,chr14,+,21960440,21960535,21957331,21957562,21960666,21961416 TOX4 SE 7 TOX4 rMATS_15304
TOX4,chr14,+,21960454,21961416,21960454,21960806,21961090,21961416 TOX4 RI 7-8 TOX4 rMATS_15305
TP53BP1,chr15,-,43724391,43724875,43720213,43720366,43730521,43730614 TP53BP1 SE 18 TP53BP1 rMATS_15306
TP53BP1,chr15,-,43724391,43724875,43724633,43724875,43720213,43720366 TP53BP1 A5SS 18 TP53BP1 rMATS_15307
TP53BP2,chr1,-,223970785,223972016,223971816,223972016,223967594,223968596 TP53BP2 A5SS U1 TP53BP2 rMATS_15308
TP53BP2,chr1,-,223976709,223976876,223962952,223972016,223980090,223980224 TP53BP2 SE 18 TP53BP2 rMATS_15309
TP53BP2,chr1,-,223990432,223991154,223990432,223991119,223991875,223992050 TP53BP2 A3SS 8 TP53BP2 rMATS_15310
TP53BP2,chr1,-,223990972,223991119,223989817,223990597,223991875,223992050 TP53BP2 SE 8 TP53BP2 rMATS_15311
TP53BP2,chr1,-,223990972,223991154,223987600,223990597,223991875,223992044 TP53BP2 SE 8a TP53BP2 rMATS_15312
TP53BP2,chr1,-,223991875,223998215,223991875,223996864,223998132,223998215 TP53BP2 RI 7-5 TP53BP2 rMATS_15313
TP53BP2,chr1,-,223996808,223996864,223991875,223994649,223998132,223998215 TP53BP2 SE U2 TP53BP2 rMATS_15314
TP53BP2,chr1,-,223996808,223996905,223994547,223994649,223998132,223998215 TP53BP2 SE U3 TP53BP2 rMATS_15315
TP53BP2,chr1,-,224005907,224006036,224001941,224002055,224008921,224009069 TP53BP2 SE 3 TP53BP2 rMATS_15316
TP53BP2,chr1,-,224005907,224006039,224001941,224002055,224008921,224009069 TP53BP2 SE 3a TP53BP2 rMATS_15317
TP53INP1,chr8,-,95952087,95952448,95952087,95952241,95953057,95953319 TP53INP1 A3SS 3 TP53INP1 rMATS_15318
TP53INP1,chr8,-,95957741,95957837,95952087,95953319,95961381,95961542 C8orf38 SE 2 C8orf38 rMATS_15319
TPD52.MRPS28,chr8,-,80915233,80915355,80830607,80831383,80942270,80942480 MRPS28 SE 7 MRPS28 rMATS_15320
TPD52L2,chr20,+,62507168,62507228,62505020,62505169,62514071,62514173 TPD52L2 SE 4 TPD52L2 rMATS_15321
TPD52L2,chr20,+,62507168,62507228,62505020,62505169,62514102,62514173 TPD52L2 SE 4_v1 TPD52L2 rMATS_15322
TPD52L2,chr20,+,62507168,62507228,62505020,62505169,62520542,62520591 TPD52L2 SE 4_v2 TPD52L2 rMATS_15323
TPD52L2,chr20,+,62507168,62507228,62505020,62505169,62559687,62559805 TPD52L2 SE 4_v3 TPD52L2 rMATS_15324
TPD52L2,chr20,+,62514102,62514173,62505020,62505169,62520542,62520591 TPD52L2 SE 5 TPD52L2 rMATS_15325
TPD52L2,chr20,+,62520542,62522898,62520542,62520591,62521324,62522898 TPD52L2 RI 8-9 TPD52L2 rMATS_15326
TPGS2,chr18,-,34374186,34377013,34357030,34360151,34378411,34378572 C18orf10 SE 7c C18orf10 rMATS_15327
TPGS2,chr18,-,34374186,34377013,34366436,34367042,34378411,34378572 C18orf10 SE 7d_v1 C18orf10 rMATS_15328
TPGS2,chr18,-,34374186,34377013,34366752,34366945,34378411,34378572 C18orf10 SE 7e_v2 C18orf10 rMATS_15329
TPGS2,chr18,-,34376771,34377013,34359461,34360151,34378411,34378572 C18orf10 SE 7 C18orf10 rMATS_15330
TPGS2,chr18,-,34376771,34377013,34366752,34366945,34378411,34378572 C18orf10 SE 7a_v1 C18orf10 rMATS_15331
TPGS2,chr18,-,34376771,34377013,34366752,34367042,34378411,34378572 C18orf10 SE 7b_v2 C18orf10 rMATS_15332
TPM3,chr1,-,154141780,154141859,154128836,154131524,154142875,154142945 TPM3 SE 11 TPM3 rMATS_15333
TPM3,chr1,-,154143888,154143964,154143124,154143187,154145383,154145454 TPM3 SE 8 TPM3 rMATS_15334
TPM4,chr19,+,16191724,16192856,16191724,16191885,16192722,16192856 TPM4 RI U-4a TPM4 rMATS_15335
TPM4,chr19,+,16191724,16192856,16191724,16192153,16192722,16192856 TPM4 RI U-4 TPM4 rMATS_15336
TPM4,chr19,+,16212073,16213813,16212073,16212219,16212869,16213813 TPM4 RI 10-10 TPM4 rMATS_15337
TPMT,chr6,-,18153820,18155002,18149218,18149402,18155263,18155339 TPMT SE U1 TPMT rMATS_15338
TPP1,chr11,-,6640006,6640146,6638856,6639007,6640426,6640498 TPP1 SE 3 TPP1 rMATS_15339
TPP2,chr13,+,103280197,103280274,103275226,103279516,103286299,103286448 TPP2 SE 9 TPP2 rMATS_15340
TPP2,chr13,+,103281831,103281959,103279361,103280274,103282445,103282545 TPP2 SE 10 TPP2 rMATS_15341
TPP2,chr13,+,103281831,103281959,103279361,103280274,103286299,103286448 TPP2 SE 10_v1 TPP2 rMATS_15342
TPP2,chr13,+,103281831,103288052,103281831,103286448,103287936,103288052 TPP2 RI 10-13 TPP2 rMATS_15343
TPP2,chr13,+,103282445,103282545,103268745,103279516,103286299,103286448 TPP2 SE 11 TPP2 rMATS_15344
TPP2,chr13,+,103282445,103282545,103279361,103280274,103286299,103286448 TPP2 SE 11_v1 TPP2 rMATS_15345
TPP2,chr13,+,103282445,103282545,103279361,103281959,103286299,103286448 TPP2 SE 11_v2 TPP2 rMATS_15346
TPP2,chr13,+,103287010,103287180,103282445,103286448,103287936,103288052 TPP2 SE U1 TPP2 rMATS_15347
TPP2,chr13,+,103287010,103288052,103286299,103286448,103288573,103288742 TPP2 SE 13 TPP2 rMATS_15348
TPP2,chr13,+,103299556,103301836,103299556,103301501,103301757,103301836 TPP2 RI 22-24 TPP2 rMATS_15349
TPP2,chr13,+,103299556,103303747,103299556,103301836,103303708,103303747 TPP2 RI 22-U TPP2 rMATS_15350
TPP2,chr13,+,103299556,103309557,103299556,103301836,103309405,103309557 TPP2 RI 22-25 TPP2 rMATS_15351
TPP2,chr13,+,103301256,103301501,103299556,103299694,103301757,103301836 TPP2 SE 23 TPP2 rMATS_15352
TPP2,chr13,+,103303688,103303747,103301757,103301836,103309405,103309557 TPP2 SE U2 TPP2 rMATS_15353
TPP2,chr13,+,103303708,103303747,103299556,103301836,103309405,103309557 TPP2 SE U3 TPP2 rMATS_15354
TPP2,chr13,+,103305673,103305690,103301757,103303747,103309405,103309557 TPP2 SE U4 TPP2 rMATS_15355
TPR.MIR548F1,chr1,-,186324541,186324917,186324541,186324900,186325417,186325581 TPR A3SS 17 TPR rMATS_15356
TPR.MIR548F1,chr1,-,186329404,186331001,186329404,186330841,186330920,186331001 TPR RI 12-9 TPR rMATS_15357
TPRKB,chr2,-,73959710,73959827,73959289,73959412,73961555,73961715 TPRKB SE 3 TPRKB rMATS_15358
TPT1,chr13,-,45914128,45914319,45914128,45914255,45914300,45914319 TPT1 RI 3-3 TPT1 rMATS_15359
TRA2A,chr7,-,23561325,23571625,23561325,23562051,23571407,23571625 TRA2A RI 4-1 TRA2A rMATS_15360
TRA2A,chr7,-,23561739,23562051,23561325,23561459,23571407,23571636 TRA2A SE 3b TRA2A rMATS_15361
TRA2A,chr7,-,23561750,23562051,23561325,23561459,23571407,23571514 TRA2A SE 3a TRA2A rMATS_15362
TRA2A,chr7,-,23561750,23570889,23561750,23562051,23570821,23570889 TRA2A RI 3-2 TRA2A rMATS_15363
TRA2A,chr7,-,23561794,23562051,23561325,23561459,23571407,23571625 TRA2A SE 3 TRA2A rMATS_15364
TRA2A,chr7,-,23563279,23570889,23561325,23562051,23571407,23571602 TRA2A SE 2 TRA2A rMATS_15365
TRA2A,chr7,-,23569581,23570889,23561938,23562051,23571407,23571591 TRA2A SE 2a TRA2A rMATS_15366
TRA2A,chr7,-,23570271,23570889,23561750,23562051,23571407,23571660 TRA2A SE 2b TRA2A rMATS_15367
TRA2A,chr7,-,23570271,23570889,23570821,23570889,23561750,23562051 TRA2A A5SS 2 TRA2A rMATS_15368
TRA2A,chr7,-,23570543,23570889,23561325,23562051,23571407,23571590 TRA2A SE 2c TRA2A rMATS_15369
TRA2A,chr7,-,23570543,23570889,23570821,23570889,23561750,23562051 TRA2A A5SS 2a TRA2A rMATS_15370
TRA2A,chr7,-,23570799,23570889,23561325,23562051,23571407,23571622 TRA2A SE 2e TRA2A rMATS_15371
TRA2A,chr7,-,23570821,23570889,23561750,23562051,23571407,23571624 TRA2A SE 2d TRA2A rMATS_15372
TRA2B,chr3,-,185632357,185638975,185632357,185636226,185638891,185638975 TRA2B RI 11-8 TRA2B rMATS_15373
TRA2B,chr3,-,185636152,185637284,185636152,185636226,185637224,185637284 TRA2B RI 10-9 TRA2B rMATS_15374
TRA2B,chr3,-,185639798,185643414,185639798,185639914,185640950,185643414 TRA2B RI 7-5 TRA2B rMATS_15375
TRA2B,chr3,-,185641583,185641643,185639798,185639914,185643251,185643414 TRA2B SE 6 TRA2B rMATS_15376
TRA2B,chr3,-,185644388,185649640,185644388,185644726,185649364,185649640 TRA2B RI 4-3 TRA2B rMATS_15377
TRA2B,chr3,-,185647900,185649640,185643251,185643414,185655612,185655924 TRA2B SE 3 TRA2B rMATS_15378
TRA2B,chr3,-,185647900,185649640,185644388,185644522,185655612,185655924 TRA2B SE 3a_v1 TRA2B rMATS_15379
TRAF3IP3,chr1,+,209936836,209942005,209936836,209936932,209946292,209946364 TRAF3IP3 A5SS 9,10 TRAF3IP3 rMATS_15380
TRAF3IP3,chr1,+,209949263,209950832,209950696,209950832,209948943,209949081 TRAF3IP3 A3SS U1 TRAF3IP3 rMATS_15381
TRAF3IP3,chr1,+,209952659,209952914,209952775,209952914,209951455,209951518 TRAF3IP3 A3SS 16 TRAF3IP3 rMATS_15382
TRAK2,chr2,-,202253744,202254226,202252425,202252724,202254523,202254603 TRAK2 SE 12 TRAK2 rMATS_15383
TRAK2,chr2,-,202259520,202259595,202257631,202257769,202260036,202260167 TRAK2 SE 9 TRAK2 rMATS_15384
TRAK2,chr2,-,202265740,202265817,202264099,202264216,202272125,202272209 TRAK2 SE 4 TRAK2 rMATS_15385
TRAK2,chr2,-,202298186,202306215,202285139,202285429,202316072,202316319 TRAK2 SE U1 TRAK2 rMATS_15386
TRAM1,chr8,-,71510368,71510487,71510129,71510246,71512253,71512317 TRAM1 SE 4 TRAM1 rMATS_15387
TRAM1,chr8,-,71510368,71510490,71510129,71510246,71512253,71512317 TRAM1 SE 4a TRAM1 rMATS_15388
TRANK1,chr3,-,36934391,36934475,36933692,36933831,36940599,36940750 TRANK1 SE 5 TRANK1 rMATS_15389
TRAPPC10,chr21,+,45475180,45475774,45475578,45475774,45472142,45472357 TRAPPC10 A3SS U1 TRAPPC10 rMATS_15390
TRAPPC10,chr21,+,45493114,45494351,45478983,45483666,45494919,45495034 TRAPPC10 SE 10 TRAPPC10 rMATS_15391
TRAPPC10,chr21,+,45494204,45494351,45478983,45483666,45494919,45495034 TRAPPC10 SE 10a TRAPPC10 rMATS_15392
